antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
white bread,bottled water,0.0887634684453566,0.21369933299127758,0.02129297075423294,0.2398843930635838,1.1225322498941772,1.0,0.0023242767534679236,1.034448786254821,0.11978997069358527,0.07572992700729927,0.0333015870022348,0.1697621245029804
root vegetables|soda,other vegetables,0.08132375577219086,0.3766033863519754,0.03437660338635198,0.42271293375394325,1.1224352968480047,1.0,0.0037498015716838917,1.0798728225487642,0.11873611556848544,0.08116293155663235,0.07396502706702501,0.25699679385244845
brown bread,rolls/buns,0.13596716264751155,0.3496664956387891,0.05336069779374038,0.3924528301886792,1.1223632663796563,1.0,0.005817536508835756,1.0704247121473345,0.12617908368353745,0.1234421364985163,0.06579137359979159,0.2725286894890572
newspapers|soda,other vegetables,0.049769112365315546,0.3766033863519754,0.02103642893791688,0.422680412371134,1.122348942386022,1.0,0.002293212685407074,1.0798119914974713,0.11472106621714162,0.05189873417721518,0.07391285902167916,0.2392693614989185
canned beer|soda,other vegetables,0.054643406875320676,0.3766033863519754,0.023088763468445357,0.4225352112676057,1.1219633879571709,1.0,0.002509871397390777,1.079540477292921,0.1149886928991407,0.056568196103079824,0.07367993972062836,0.24192155658748132
salty snack,other vegetables,0.06926629040533606,0.3766033863519754,0.029245767060030785,0.4222222222222223,1.1211323039660916,1.0,0.0031598475333418814,1.0789556774677351,0.11608541751291132,0.07019704433497537,0.07317786922725202,0.24993944898577053
hamburger meat,soda,0.08029758850692663,0.3134940995382247,0.028219599794766546,0.3514376996805112,1.1210344953802232,1.0,0.003046779590696682,1.058504171647959,0.11739317864840884,0.07719298245614035,0.05527061037168636,0.22072703314631126
citrus fruit,soda,0.18547973319651104,0.3134940995382247,0.06516162134427912,0.351313969571231,1.1206398145570038,1.0,0.0070148194032487315,1.0583022729933125,0.13216690433380882,0.15020697811945596,0.05509037869531336,0.2795849716923258
soda,citrus fruit,0.3134940995382247,0.18547973319651104,0.06516162134427912,0.20785597381342064,1.1206398145570036,1.0,0.0070148194032487315,1.0282476921837433,0.1568123771524077,0.15020697811945596,0.027471680606209012,0.2795849716923258
brown bread,whole milk,0.13596716264751155,0.4581836839404823,0.06977937403796819,0.5132075471698113,1.1200912759618837,1.0,0.00748143856119661,1.1130335174866062,0.12408743188486798,0.13307240704500978,0.10155445969125211,0.33275158993428977
pastry,rolls/buns,0.1775269368907132,0.3496664956387891,0.06952283222165213,0.3916184971098266,1.1199771839575232,1.0,0.007447610317587984,1.0689567340094013,0.13024702299424756,0.15190582959641258,0.06450844249866043,0.29522230798264626
pastry,whole milk,0.1775269368907132,0.4581836839404823,0.09107234479220112,0.5130057803468208,1.119650913657283,1.0,0.00973239884894464,1.11257237600352,0.12993067575760225,0.1672162034856335,0.10118206997722881,0.3558869887176433
butter,rolls/buns,0.12647511544381734,0.3496664956387891,0.049512570548999484,0.3914807302231237,1.1195831888552723,1.0,0.0052884601462485775,1.0687147255002565,0.12227522768254545,0.11605532170775706,0.06429660213401824,0.2665400716412757
butter,soda,0.12647511544381734,0.3134940995382247,0.0443817342226783,0.3509127789046653,1.1193600754258475,1.0,0.004732531792625762,1.0576481528989226,0.12207141826453792,0.11219195849546044,0.05450598362122029,0.24624198683367474
citrus fruit|other vegetables,tropical fruit,0.07747562852744998,0.2337095946639302,0.020266803488968702,0.26158940397350994,1.1192925320403313,1.0,0.00216000574948514,1.0377565130560227,0.11552920967037922,0.06966490299823633,0.03638282446894603,0.17415364819970777
butter milk,rolls/buns,0.06490507952796305,0.3496664956387891,0.02539763981528989,0.391304347826087,1.119078758493094,1.0,0.0027025081075901375,1.068405042879132,0.11379362901996652,0.06526038233355307,0.0640253837578253,0.2319691218220677
canned beer,bottled water,0.16521292970754234,0.21369933299127758,0.03950743971267317,0.2391304347826087,1.1190041233884858,1.0,0.0042015468326365435,1.0334237337828924,0.12739565290272115,0.1164021164021164,0.0323427193417973,0.21200219218122032
soda|tropical fruit,yogurt,0.08183683940482299,0.28296562339661363,0.025910723447922012,0.3166144200626959,1.1189147864047042,1.0,0.0027537111689277215,1.0492383767728453,0.11574946262438494,0.07645722937168811,0.046927731450586305,0.20409143487268977
bottled water,sausage,0.21369933299127758,0.2060030785017958,0.04925602873268343,0.2304921968787515,1.1188774388958571,1.0,0.005233308262699868,1.0318243925241872,0.1351226889613919,0.13296398891966757,0.030842837942931595,0.23479777963489257
sausage,bottled water,0.2060030785017958,0.21369933299127758,0.04925602873268343,0.2391033623910336,1.1188774388958571,1.0,0.005233308262699868,1.03338696498855,0.13381293753365628,0.13296398891966757,0.03230828926598662,0.23479777963489257
bottled water|tropical fruit,rolls/buns,0.05643919958953309,0.3496664956387891,0.022062596203181118,0.39090909090909093,1.1179483759087576,1.0,0.0023276990660508964,1.0677117235781073,0.11181506632775652,0.05744822979291918,0.06341760803299272,0.22700260121389984
fruit/vegetable juice,other vegetables,0.12493586454592098,0.3766033863519754,0.052591072344792204,0.4209445585215606,1.1177397064829995,1.0,0.005539802679986661,1.076575003002085,0.12037668661647044,0.11714285714285713,0.07112834943088196,0.28029516754415906
pork|whole milk,rolls/buns,0.06695741405849154,0.3496664956387891,0.02616726526423807,0.3908045977011494,1.1176495391335879,1.0,0.002754500933369944,1.0675285826306669,0.11281922722347121,0.06701708278580815,0.06325693169194495,0.23281976033259966
pork,root vegetables,0.13237557721908672,0.23063109286813752,0.034120061570035914,0.2577519379844961,1.117594053685835,1.0,0.0035901375269474164,1.0365387887207338,0.12127450500882588,0.10374414976599063,0.03525076834396989,0.20284704796888875
bottled water|other vegetables,rolls/buns,0.09389430477167779,0.3496664956387891,0.03668547973319651,0.3907103825136612,1.1173800961395828,1.0,0.0038537872232435044,1.0673635094000142,0.11593502759980676,0.09016393442622953,0.06311205958116427,0.2478130049031989
fruit/vegetable juice|rolls/buns,whole milk,0.05361723961005644,0.4581836839404823,0.02744997434581837,0.5119617224880383,1.1173722252286524,1.0,0.002883429978563161,1.1101922554552863,0.1109942921998465,0.056673728813559324,0.09925511091779032,0.28593606841087243
bottled beer|soda,rolls/buns,0.05515649050795279,0.3496664956387891,0.021549512570549,0.3906976744186047,1.117343752665973,1.0,0.0022631358228990123,1.0673412476157278,0.11115097681755311,0.05622489959839358,0.06309251869180324,0.2261632172533229
canned beer|yogurt,other vegetables,0.051821446895844024,0.3766033863519754,0.02180605438686506,0.4207920792079208,1.1173348261256644,1.0,0.002289922000231138,1.076291589375222,0.11075248281130635,0.05362776025236593,0.07088375504217084,0.2393469932824345
soda,tropical fruit,0.3134940995382247,0.2337095946639302,0.08183683940482299,0.2610474631751228,1.1169736678997022,1.0,0.008570260472210697,1.036995432248812,0.15254602621233218,0.17585446527012127,0.0356755980772108,0.30560605870062396
tropical fruit,soda,0.2337095946639302,0.3134940995382247,0.08183683940482299,0.3501646542261252,1.1169736678997022,1.0,0.008570260472210697,1.0564305326362793,0.13666326285376665,0.17585446527012127,0.053416226522210786,0.30560605870062396
pork,other vegetables,0.13237557721908672,0.3766033863519754,0.05566957414058492,0.42054263565891475,1.1166724753395434,1.0,0.005816483489579451,1.0758282697069592,0.12042338539353088,0.12280701754385966,0.07048361884709863,0.2841813995733266
canned beer,sausage,0.16521292970754234,0.2060030785017958,0.03796818881477681,0.22981366459627328,1.1155836420875134,1.0,0.00393381668672229,1.0309153577517007,0.12411335736474008,0.11393379522709776,0.029988259966485686,0.20706125321968083
white bread,soda,0.0887634684453566,0.3134940995382247,0.0310415597742432,0.3497109826589595,1.1155265224260427,1.0,0.0032147361620765112,1.055693518043441,0.11365032387759659,0.08362128541810643,0.052755385054044916,0.22436449296614097
uht-milk,soda,0.07850179579271421,0.3134940995382247,0.02744997434581837,0.34967320261437906,1.1154060096488132,1.0,0.0028401245616478284,1.055632188649765,0.11227962450304939,0.0752990851513019,0.05270035268716355,0.21861728870489822
pastry|yogurt,soda,0.05797845048742945,0.3134940995382247,0.020266803488968702,0.3495575221238938,1.1150370059238446,1.0,0.002090901360790459,1.0554444456078993,0.10951849094068004,0.05770635500365231,0.052531846501845315,0.2071028199817505
other vegetables|rolls/buns,tropical fruit,0.14674191893278604,0.2337095946639302,0.03822473063109287,0.2604895104895105,1.1145862918640088,1.0,0.003929736237104138,1.036213030383527,0.12048654691327644,0.11169415292353825,0.03494747636026517,0.21202302088690675
whole milk,rolls/buns,0.4581836839404823,0.3496664956387891,0.17855310415597742,0.38969764837625975,1.1144838102499344,1.0,0.018341621033638428,1.0655923291643326,0.18959122474747464,0.2837342030167142,0.06155480606337697,0.45016797312430007
rolls/buns,whole milk,0.3496664956387891,0.4581836839404823,0.17855310415597742,0.5106382978723404,1.1144838102499344,1.0,0.018341621033638428,1.1071898632520578,0.1579552925706771,0.2837342030167142,0.09681254029658275,0.45016797312430007
other vegetables,rolls/buns,0.3766033863519754,0.3496664956387891,0.14674191893278604,0.3896457765667575,1.1143354637250336,1.0,0.01505633258138983,1.065501768306091,0.16458890903335344,0.2532093846834883,0.061475044204031846,0.40465414286885193
rolls/buns,other vegetables,0.3496664956387891,0.3766033863519754,0.14674191893278604,0.41966250917094644,1.1143354637250336,1.0,0.01505633258138983,1.074196693302475,0.15777161694321457,0.2532093846834883,0.06907179454664576,0.40465414286885193
canned beer,citrus fruit,0.16521292970754234,0.18547973319651104,0.034120061570035914,0.20652173913043476,1.1134463888387756,1.0,0.0034764114472670277,1.0265186924098766,0.1220522110438972,0.10777957860615883,0.025833618623758946,0.1952387395513861
pastry,tropical fruit,0.1775269368907132,0.2337095946639302,0.046177526936890714,0.26011560693641617,1.1129864279233264,1.0,0.0046877784742330175,1.0356893759620316,0.12342829417065235,0.12649332396345747,0.03445953660467033,0.22885033914329042
rolls/buns|whole milk,tropical fruit,0.17855310415597742,0.2337095946639302,0.04643406875320677,0.2600574712643678,1.1127376761674048,1.0,0.004704495154926776,1.035608004104669,0.12333796901798258,0.12692847124824685,0.03438367023384858,0.22937011872768334
citrus fruit|sausage,whole milk,0.039250897896357106,0.4581836839404823,0.020010261672652643,0.5098039215686275,1.112662758272402,1.0,0.002026140676528017,1.1053052847614164,0.10539180445722503,0.04191295002686728,0.09527257872846119,0.2767384669433283
pip fruit,whole milk,0.17060030785017957,0.4581836839404823,0.08696767573114418,0.5097744360902257,1.1125984053077824,1.0,0.008801398198968524,1.1052388042318386,0.12201969548908895,0.16051136363636362,0.09521815903394865,0.3497920332746761
coffee,yogurt,0.11493073370959467,0.28296562339661363,0.03617239610056439,0.31473214285714285,1.1122628221732938,1.0,0.0036509493889987435,1.046356354131326,0.11403844177202191,0.1,0.04430264502938922,0.22128266254371196
pip fruit,bottled water,0.17060030785017957,0.21369933299127758,0.040533606977937404,0.23759398496240602,1.1118143498000705,1.0,0.004076434982247412,1.0313411115597642,0.12125548634140804,0.11791044776119403,0.030388696046805438,0.21363492765527264
dessert,yogurt,0.08645459209851206,0.28296562339661363,0.02719343252950231,0.31454005934718104,1.1115839993973815,1.0,0.0027297549808468977,1.0460631381616503,0.10988274440611875,0.07946026986506746,0.04403475897506682,0.20532080029915717
margarine,citrus fruit,0.11698306824012314,0.18547973319651104,0.024114930733709596,0.20614035087719298,1.1113901628206062,1.0,0.002416942448022312,1.0260255294541187,0.11350402413243169,0.08663594470046082,0.025365381958834088,0.16807709106791877
coffee|rolls/buns,whole milk,0.04284248332478194,0.4581836839404823,0.02180605438686506,0.5089820359281437,1.110868967552018,1.0,0.002176327547957789,1.1034551802675545,0.10427105176029143,0.045503211991434686,0.09375567047722735,0.2782872105732544
root vegetables|tropical fruit,rolls/buns,0.057465366854797334,0.3496664956387891,0.022319138019497177,0.3883928571428571,1.1107522796352582,1.0,0.0022254245707827684,1.0633190144300089,0.10578842315369255,0.057999999999999996,0.05954846435615663,0.22611132218844981
rolls/buns|yogurt,bottled water,0.11133914828116984,0.21369933299127758,0.02642380708055413,0.23732718894009214,1.110565885340311,1.0,0.0026307053570511878,1.0309803307606813,0.1120316599026884,0.08848797250859107,0.030049390697709344,0.18048832436200285
margarine,whole milk,0.11698306824012314,0.4581836839404823,0.059517701385325805,0.5087719298245614,1.1104104045107168,1.0,0.005917968220405349,1.1029832148354468,0.11260494099260646,0.11542288557213931,0.09336788942052102,0.3193355729749907
specialty chocolate,whole milk,0.05849153412006157,0.4581836839404823,0.029758850692662903,0.5087719298245614,1.1104104045107168,1.0,0.0029589841102026747,1.1029832148354468,0.10560932068025923,0.06111696522655427,0.09336788942052102,0.2868607689436357
butter|soda,whole milk,0.0443817342226783,0.4581836839404823,0.022575679835813236,0.5086705202312138,1.11018907495032,1.0,0.002240693349999115,1.1027555609211361,0.10386211104331897,0.04703367183324425,0.09318072341916264,0.27897131834629
citrus fruit,yogurt,0.18547973319651104,0.28296562339661363,0.05823499230374551,0.313969571230982,1.1095678954291641,1.0,0.005750603972357188,1.0451932546053395,0.12123486766797315,0.14196372732958099,0.043239137265963484,0.25988596421929877
yogurt,citrus fruit,0.28296562339661363,0.18547973319651104,0.05823499230374551,0.20580235720761558,1.109567895429164,1.0,0.005750603972357188,1.025588874753708,0.1377176045959981,0.14196372732958099,0.02495042154182221,0.25988596421929877
citrus fruit,other vegetables,0.18547973319651104,0.3766033863519754,0.07747562852744998,0.41770401106500693,1.1091350375554476,1.0,0.007623332905983021,1.0705837331770116,0.12080304531469994,0.1598729486500794,0.06593013791415514,0.3117130409548468
other vegetables,citrus fruit,0.3766033863519754,0.18547973319651104,0.07747562852744998,0.20572207084468666,1.1091350375554476,1.0,0.007623332905983021,1.0254852072620255,0.1578393699070668,0.1598729486500794,0.024851852646484592,0.3117130409548468
whole milk,other vegetables,0.4581836839404823,0.3766033863519754,0.1913801949717804,0.4176931690929451,1.1091062487222754,1.0,0.01882666802857158,1.0705637999763191,0.1815617637501016,0.2974481658692185,0.06591274614168727,0.462933778006963
other vegetables,whole milk,0.3766033863519754,0.4581836839404823,0.1913801949717804,0.5081743869209809,1.1091062487222754,1.0,0.01882666802857158,1.1016431467802936,0.15780182923465622,0.2974481658692185,0.09226503798199982,0.462933778006963
brown bread,citrus fruit,0.13596716264751155,0.18547973319651104,0.027963057978450487,0.20566037735849055,1.1088024217750985,1.0,0.0027439049271034237,1.0254055615340836,0.11356752162827684,0.09527972027972027,0.024776110533353112,0.17821054829197003
long life bakery product,yogurt,0.06541816316059518,0.28296562339661363,0.02052334530528476,0.3137254901960784,1.1087053134943914,1.0,0.0020122539850855638,1.0448215201935058,0.10491010156464464,0.06259780907668232,0.04289873373320707,0.19312747764563667
canned beer,yogurt,0.16521292970754234,0.28296562339661363,0.051821446895844024,0.3136645962732919,1.108490114481679,1.0,0.0050718672479683966,1.044728820209459,0.11724184096344482,0.1307443365695793,0.04281380904232269,0.24840074781932955
pastry,sausage,0.1775269368907132,0.2060030785017958,0.040533606977937404,0.22832369942196531,1.1083509095228155,1.0,0.003962511461456465,1.0289248495819425,0.11885941707399882,0.11817501869857891,0.028111722244530127,0.21254292069479336
margarine,yogurt,0.11698306824012314,0.28296562339661363,0.03668547973319651,0.31359649122807015,1.108249431375356,1.0,0.0035832929017814708,1.044625162080333,0.11061628667671665,0.10098870056497176,0.04271882748014937,0.22162145504286554
newspapers,citrus fruit,0.13981528989225245,0.18547973319651104,0.028732683427398667,0.2055045871559633,1.107962490641694,1.0,0.0027997807613908375,1.025204492858895,0.11328075071364659,0.09688581314878893,0.024584844325651927,0.18020734198738692
bottled beer,soda,0.15879938429964083,0.3134940995382247,0.05515649050795279,0.3473344103392569,1.1079456067941271,1.0,0.0053738205197123926,1.0518493870936605,0.11582090399086513,0.13222632226322265,0.04929354689926136,0.2616377452678281
tropical fruit|whole milk,root vegetables,0.11646998460749101,0.23063109286813752,0.029758850692662903,0.2555066079295154,1.10785846241296,1.0,0.0028972508563020957,1.0334126740765253,0.110191637630662,0.09377526273241713,0.032332363357536184,0.19226943299701577
citrus fruit|whole milk,soda,0.09235505387378143,0.3134940995382247,0.032067727039507436,0.34722222222222215,1.107587743226041,1.0,0.0031149625875420937,1.0516686134733577,0.10702091577162226,0.08579272477693892,0.04913012788573319,0.2247567739589016
rolls/buns,citrus fruit,0.3496664956387891,0.18547973319651104,0.07183170856849666,0.20542920029347028,1.107556048055252,1.0,0.006975660249655069,1.0251072240564687,0.14932516201746968,0.15503875968992245,0.024492290628014845,0.2963522211702483
citrus fruit,rolls/buns,0.18547973319651104,0.3496664956387891,0.07183170856849666,0.38727524204702624,1.107556048055252,1.0,0.006975660249655069,1.061379511632405,0.11922497187851518,0.15503875968992245,0.05782993826402697,0.2963522211702483
brown bread,soda,0.13596716264751155,0.3134940995382247,0.04720369420215495,0.3471698113207547,1.1074205601704599,1.0,0.004578790981205977,1.0515841827882684,0.11226505215325833,0.11734693877551022,0.04905378345601714,0.24887132137232498
newspapers|rolls/buns,other vegetables,0.05720882503848127,0.3766033863519754,0.023858388917393534,0.4170403587443946,1.1073728326877725,1.0,0.0023133516786838088,1.0693649603346884,0.10284543925096915,0.05819774718397997,0.06486556312166672,0.24019592869099837
margarine,sausage,0.11698306824012314,0.2060030785017958,0.02668034889687019,0.22807017543859648,1.107120228965939,1.0,0.002581476706819165,1.0285869210317646,0.10957404013766579,0.09004329004329004,0.027792421279369636,0.17879224836686985
canned beer|whole milk,soda,0.08722421754746024,0.3134940995382247,0.030271934325295024,0.34705882352941175,1.1070665254645229,1.0,0.0029276567873277592,1.0514054331396558,0.10595363992340023,0.0817174515235457,0.04889211289897125,0.22181091749302012
onions,yogurt,0.07619291944586967,0.28296562339661363,0.023858388917393534,0.31313131313131315,1.1066054928248945,1.0,0.002298411967985057,1.0439176953490479,0.10428106887871656,0.07115531752104057,0.04207007462821421,0.19872340815223863
margarine,soda,0.11698306824012314,0.3134940995382247,0.040533606977937404,0.34649122807017546,1.1052559795560917,1.0,0.003860105338781304,1.0504922503710388,0.10784868967850603,0.10394736842105264,0.04806532399758745,0.23789373187469492
pastry|whole milk,soda,0.09107234479220112,0.3134940995382247,0.03155464340687532,0.3464788732394366,1.1052165694658953,1.0,0.003004000683409499,1.0504723907928026,0.10473876118947478,0.08459422283356259,0.04804732731215394,0.22356676886194415
domestic eggs,tropical fruit,0.1331452026680349,0.2337095946639302,0.03437660338635198,0.2581888246628131,1.1047420840127833,1.0,0.0032592920393587008,1.0329992736868057,0.10937396474272613,0.10339506172839505,0.03194510831457837,0.2026399666673012
coffee|soda,whole milk,0.043099025141098,0.4581836839404823,0.02180605438686506,0.5059523809523809,1.1042566522689703,1.0,0.002058784273473311,1.0966884469638432,0.09866582557956148,0.0454788657035848,0.08816400613275606,0.276772383085373
pork,whole milk,0.13237557721908672,0.4581836839404823,0.06695741405849154,0.5058139534883721,1.103954530065887,1.0,0.006305084424502602,1.0963812513204358,0.10853266447793256,0.12787849093581577,0.0879085183227625,0.3259752858147348
pip fruit|root vegetables,whole milk,0.044638276038994354,0.4581836839404823,0.022575679835813236,0.5057471264367815,1.1038086779678469,1.0,0.0021231500755146404,1.09623301156228,0.09844009374084549,0.047008547008547,0.08778517938000682,0.2775096214490739
dessert,other vegetables,0.08645459209851206,0.3766033863519754,0.03591585428424833,0.4154302670623145,1.1030975347472083,1.0,0.0033567621342699555,1.0664195878141334,0.1023067356681509,0.08408408408408406,0.06228279053864276,0.25539905723687933
pastry|yogurt,rolls/buns,0.05797845048742945,0.3496664956387891,0.022319138019497177,0.38495575221238937,1.100922613443796,1.0,0.0020460164149906784,1.0573767768750624,0.09731299927378367,0.05792276964047936,0.05426332233684176,0.22439276972321595
white bread,tropical fruit,0.0887634684453566,0.2337095946639302,0.022832221652129298,0.25722543352601157,1.1006199120575118,1.0,0.00208734742080045,1.0316594562112067,0.10032645004555128,0.0761986301369863,0.030687894169532357,0.17746013718012982
pork,soda,0.13237557721908672,0.3134940995382247,0.045664443304258596,0.3449612403100775,1.100375543967825,1.0,0.0041654809231082765,1.048038593604367,0.10513691120871249,0.11410256410256411,0.045836664696816985,0.24531204405029244
other vegetables|whipped/sour cream,soda,0.06695741405849154,0.3134940995382247,0.023088763468445357,0.3448275862068965,1.0999492070658614,1.0,0.002098009240770485,1.047824795441657,0.09738795710750624,0.06460875807609476,0.04564197721766917,0.20923867035385743
soda,yogurt,0.3134940995382247,0.28296562339661363,0.09748589020010262,0.3109656301145663,1.098951972970607,1.0,0.00877783689310882,1.0406365893222544,0.13116001888128415,0.19537275064267356,0.03904974103276546,0.32774029465837107
yogurt,soda,0.28296562339661363,0.3134940995382247,0.09748589020010262,0.3445149592021759,1.098951972970607,1.0,0.00877783689310882,1.0473250459326946,0.12557574616326167,0.19537275064267356,0.045186588553842194,0.32774029465837107
yogurt,bottled water,0.28296562339661363,0.21369933299127758,0.06644433042585941,0.23481414324569358,1.09880615890962,1.0,0.0059747654465420325,1.0275943551073707,0.1254073393608278,0.15444245676803817,0.026853354118014212,0.2728692564967964
bottled water,yogurt,0.21369933299127758,0.28296562339661363,0.06644433042585941,0.31092436974789917,1.09880615890962,1.0,0.0059747654465420325,1.0405742782414997,0.11436003703540414,0.15444245676803817,0.0389921979525263,0.2728692564967964
bottled beer|other vegetables,yogurt,0.06849666495638788,0.28296562339661363,0.02129297075423294,0.3108614232209738,1.098583705997603,1.0,0.001910769254259665,1.0404792312668707,0.09633576995948566,0.0644910644910645,0.038904410631612166,0.19305537162861927
root vegetables,bottled water,0.23063109286813752,0.21369933299127758,0.05413032324268856,0.2347052280311457,1.0982964932357815,1.0,0.004844612529718177,1.0274481099430834,0.1163278754845612,0.13872452333990795,0.026714838129006845,0.2440032742796785
bottled water,root vegetables,0.21369933299127758,0.23063109286813752,0.05413032324268856,0.2533013205282113,1.0982964932357815,1.0,0.004844612529718177,1.0303606103550504,0.11382293591458369,0.13872452333990795,0.029466004474480705,0.2440032742796785
margarine,rolls/buns,0.11698306824012314,0.3496664956387891,0.044894817855310416,0.38377192982456143,1.0975370377521207,1.0,0.003989758334713232,1.0553454732694383,0.10064248360587712,0.1064476885644769,0.0524429911069588,0.2560825900039902
napkins,other vegetables,0.08132375577219086,0.3766033863519754,0.0336069779374038,0.41324921135646686,1.0973061484111089,1.0,0.0029801761227357115,1.062455518959268,0.09652726113862176,0.07920193470374849,0.05878412587140238,0.25124313428858763
root vegetables,yogurt,0.23063109286813752,0.28296562339661363,0.0715751667521806,0.3103448275862069,1.0967580579610468,1.0,0.006314495784105784,1.0396998460749103,0.11466785224704538,0.16192687173534534,0.038183949170316485,0.2816456685528496
yogurt,root vegetables,0.28296562339661363,0.23063109286813752,0.0715751667521806,0.2529465095194923,1.0967580579610468,1.0,0.006314495784105784,1.029871243405879,0.12303716954879751,0.16192687173534534,0.02900483297998701,0.2816456685528496
rolls/buns|tropical fruit,root vegetables,0.08825038481272447,0.23063109286813752,0.022319138019497177,0.25290697674418605,1.0965866466616654,1.0,0.001965855324104846,1.0298167472893411,0.09660476458450563,0.07525951557093426,0.028953449599478893,0.1748405851462866
other vegetables|rolls/buns|whole milk,tropical fruit,0.08209338122113904,0.2337095946639302,0.02103642893791688,0.25625,1.096446212952799,1.0,0.0018504180881329726,1.0303064273426148,0.09582952732825258,0.07136640557006094,0.02941496484767324,0.17313048847420415
canned beer,tropical fruit,0.16521292970754234,0.2337095946639302,0.04232939969214982,0.2562111801242236,1.096280109905844,1.0,0.0037175528569597036,1.0302526535207284,0.10520571417928506,0.11870503597122302,0.029364305364654737,0.2186654144309373
whipped/sour cream,yogurt,0.15469471523858389,0.28296562339661363,0.04797331965110313,0.31011608623548925,1.0959496864423728,1.0,0.0042000331174556135,1.0393551180092357,0.10357128366590125,0.1231073074391047,0.03786493887153387,0.2398268554477537
frankfurter,sausage,0.1375064135454079,0.2060030785017958,0.0310415597742432,0.2257462686567164,1.095839296667348,1.0,0.002714815270148139,1.025499638368765,0.101400681412579,0.0993431855500821,0.02486557519349935,0.18821560008178284
canned beer|other vegetables,soda,0.0672139558748076,0.3134940995382247,0.023088763468445357,0.3435114503816794,1.0957509276495796,1.0,0.002017584895070583,1.045724104191774,0.09368047915902715,0.06456241032998565,0.04372482570545082,0.20858060244124887
newspapers,sausage,0.13981528989225245,0.2060030785017958,0.03155464340687532,0.22568807339449537,1.0955567996161182,1.0,0.0027522632674502993,1.0254225644941262,0.1013993050756631,0.1004081632653061,0.024792281128188338,0.18943183246312562
rolls/buns|tropical fruit,soda,0.08825038481272447,0.3134940995382247,0.030271934325295024,0.3430232558139535,1.0941936588893542,1.0,0.002605959404528145,1.0449470343311977,0.09441736692006159,0.08149171270718233,0.04301369624917442,0.219793133635291
pip fruit,tropical fruit,0.17060030785017957,0.2337095946639302,0.04361210877373012,0.2556390977443609,1.0938322755296583,1.0,0.003741179976522936,1.0294608475726996,0.10342788522770692,0.12091038406827881,0.028617744562276125,0.22112361034309153
brown bread,yogurt,0.13596716264751155,0.28296562339661363,0.04207285787583376,0.30943396226415093,1.0935390615645153,1.0,0.0035988249358118937,1.0383284688518983,0.09899846474711775,0.11164057181756296,0.036913626084314984,0.22905968285465025
soda,rolls/buns,0.3134940995382247,0.3496664956387891,0.11980502821959979,0.3821603927986907,1.092928254680335,1.0,0.01018664503063102,1.0525927712972183,0.12385451775317446,0.22049102927289896,0.04996497480445617,0.3623934759297929
rolls/buns,soda,0.3496664956387891,0.3134940995382247,0.11980502821959979,0.3426265590608951,1.092928254680335,1.0,0.01018664503063102,1.0443164534926337,0.1307434672613392,0.22049102927289896,0.042435847241916756,0.3623934759297929
tropical fruit|yogurt,soda,0.07567983581323756,0.3134940995382247,0.025910723447922012,0.3423728813559322,1.0921190601681046,1.0,0.002185541466450412,1.0439136115269263,0.09125508720730527,0.07132768361581922,0.042066327176914706,0.21251213625898083
pastry|soda,whole milk,0.06310928681375064,0.4581836839404823,0.03155464340687532,0.5,1.0912653975363942,1.0,0.0026389978836945487,1.0836326321190355,0.08926615553121574,0.06443163960188579,0.07717803030303028,0.284434490481523
chicken,yogurt,0.10056439199589533,0.28296562339661363,0.0310415597742432,0.3086734693877551,1.090851481118286,1.0,0.0025852939016232576,1.0371862569318357,0.09259687053598796,0.08806404657933042,0.0358530174144792,0.20918714267211871
brown bread,tropical fruit,0.13596716264751155,0.2337095946639302,0.03463314520266803,0.25471698113207547,1.0898867096079365,1.0,0.0028563147327134372,1.0281871261471316,0.09545174628310016,0.10336906584992342,0.027414393188091808,0.20145289232234947
white bread,other vegetables,0.0887634684453566,0.3766033863519754,0.03642893791688045,0.4104046242774566,1.0897528783607124,1.0,0.003000315116012439,1.0573295505991007,0.0903835173201368,0.08492822966507176,0.05422108042531927,0.25356743475453214
butter milk,yogurt,0.06490507952796305,0.28296562339661363,0.020010261672652643,0.30830039525691705,1.089533037816376,1.0,0.0016443553824157936,1.036626841603753,0.08787942738560044,0.061032863849765265,0.03533271581805464,0.18950831186236605
bottled beer|rolls/buns,soda,0.06310928681375064,0.3134940995382247,0.021549512570549,0.34146341463414637,1.0892179952896093,1.0,0.0017651235283726863,1.0424719229234367,0.08742763260835568,0.06069364161849712,0.04074155091326704,0.2051015927507884
tropical fruit|whole milk,soda,0.11646998460749101,0.3134940995382247,0.039763981528989224,0.34140969162995594,1.089046626819614,1.0,0.0032513285812329346,1.04238688565099,0.0925443033232176,0.10190664036817884,0.04066329520686409,0.23412546774623821
fruit/vegetable juice,whole milk,0.12493586454592098,0.4581836839404823,0.062339661364802464,0.4989733059548255,1.089024606165683,1.0,0.005096086690863297,1.0814120734466603,0.09341841271220083,0.11970443349753694,0.07528311866094206,0.3175157683189581
dessert,soda,0.08645459209851206,0.3134940995382247,0.029502308876346844,0.34124629080118696,1.0885254022447028,1.0,0.002399304375479288,1.042128326376659,0.08902238013259586,0.07963988919667592,0.04042527710875442,0.21767715522056075
